d'association)	Enoncé=0.5468120574951172,qu'indiquant=0.5238274931907654,non-limitatifs=0.5199213624000549,Voici=0.5194844603538513,cijointes=0.5162143707275391,Exemple(s)=0.4977780878543854,comparatifs,=0.4912351071834564,ciapres=0.47948092222213745,Seulement,=0.4777836799621582,Quoique=0.4767439365386963
15,08	20,58=0.9118014574050903,111,0=0.8995740413665771,79,0=0.8958265781402588,62,2=0.8913705945014954,83,9=0.8907407522201538,38,79=0.8902313709259033,83,7=0.8889548182487488,52,2=0.8863124251365662,145,1=0.8856863975524902,225,0=0.8852236866950989
métadata	ontologique=0.5755899548530579,CARI,=0.5739337205886841,IDF1,=0.5518662333488464,l'assignation=0.5471884608268738,NIT=0.5417125225067139,BDD=0.5387303829193115,IFC=0.5309786796569824,temporalité=0.5293070673942566,CAR2=0.5286603569984436,d'intermédiation=0.5275952816009521
glycolate-amidon	formo-sulfoxylate=0.8415621519088745,carboxyméthyl-amidon=0.8319246768951416,tétrapotassique,=0.8273515701293945,tri-isoarachidyle=0.8171632289886475,Na2WO4=0.8169639110565186,XC-99/09=0.8140405416488647,l'hydroxyéthyl-amidon=0.7994388341903687,(PATIONIC=0.7898218035697937,linoléyle;=0.7864343523979187,DERMALCARE=0.785313606262207
périphérie	circonférence=0.8547590970993042,périphérie,=0.7852059006690979,face=0.7728140354156494,surface=0.7673349380493164,bordure=0.7426323890686035,circonférence,=0.7141220569610596,couronne=0.708342432975769,paroi=0.7077738046646118,partie=0.6901603937149048,portion=0.6689519286155701
pendulette	rétroéclairé=0.44710734486579895,d'email,=0.4345710873603821,oté=0.43403902649879456,montre-bracelet,=0.42891496419906616,théière=0.42380982637405396,frontale=0.42356637120246887,d'artémisinine,=0.42297425866127014,friandise,=0.4220421612262726,devanture=0.421030730009079,9B"=0.4193534255027771
Toujours	Egalement=0.849441409111023,Également=0.7962583303451538,mais,=0.746131420135498,Mais,=0.7073835730552673,En=0.6849249005317688,Aussi,=0.6793131232261658,et,=0.6759101152420044,ou,=0.6643962860107422,Et,=0.6632207632064819,Dans=0.662958562374115
"un",	"une",=0.9012700915336609,"le"=0.8879600167274475,"la"=0.8654269576072693,"le",=0.8303636908531189,pluriel,=0.7192351818084717,plurielles=0.6825250387191772,"comprenant"=0.6687704920768738,"une"=0.6554717421531677,plurielles,=0.6442262530326843,"ayant",=0.6203834414482117
miR-183,	miR-26b,=0.7432632446289062,miR-224,=0.7222236394882202,PLOD2=0.6921728253364563,T-bet,=0.6918749809265137,HMG1,=0.6762322187423706,alpha),=0.6760958433151245,Auroral-2,=0.6752136945724487,cdc7,=0.6724056005477905,IL-1(3=0.6719232797622681,FGFR4,=0.6697331666946411
diacs	N+r=0.6214358806610107,thyristors=0.590175986289978,solénoïdes=0.5781742334365845,transistors=0.5649024248123169,thermoéléments=0.5623586177825928,thyristors)=0.5574626922607422,interrupteurs=0.5508453249931335,235a,=0.549217164516449,triacs=0.5482255220413208,condensateurs=0.5457078218460083
17/	15/=0.9217076301574707,16/=0.9094909429550171,14/=0.8883207440376282,18/=0.8845190405845642,13/=0.8757249712944031,12/=0.8744176030158997,19/=0.8688874840736389,10/=0.8581575155258179,11/=0.8478500247001648,9/=0.8288024663925171
P-	P-,=0.8077920079231262,P+=0.781000554561615,P+,=0.7680131196975708,n+=0.7614553570747375,(dopage=0.7612069845199585,(P+)=0.7411340475082397,n++=0.732503354549408,P+)=0.7200906872749329,Jenkinson,=0.7067030072212219,p+,=0.7058241367340088
-Vo	Vcapa=0.6852353811264038,VGi=0.6763466000556946,VDC2=0.672228217124939,VDS2=0.6668475270271301,Vdd2=0.660682737827301,Vkn=0.6596994400024414,Maxl=0.6569421291351318,U_DF_Abgl=0.6546247601509094,Vabc=0.6527928113937378,-V1=0.6520270705223083
d'Antoine	parfaits,=0.48853668570518494,d'Ohm=0.4855777323246002,SM*p=0.4832475483417511,parfaits=0.47759851813316345,imposée),=0.4712287187576294,fournie,=0.46751075983047485,supersonique,=0.4664462208747864,tabulée=0.45637595653533936,obéissent=0.4559580385684967,Profile,=0.4537752568721771
(9-3)	(am),=0.6182030439376831,(R1)p=0.6164299845695496,(bg),=0.6155572533607483,]n=0.6143476366996765,(CR,R2)m=0.6103501319885254,(au),=0.6091013550758362,(LIII)=0.6088603138923645,(t-nT)=0.6080637574195862,(bm),=0.6077702641487122,\(CR"3R=0.6074098348617554
Equivalence	Class)=0.8036414980888367,Port,=0.7183144092559814,Série,=0.6925963759422302,(Forwarding=0.6861430406570435,Identifier)=0.6721377968788147,Forwarding=0.6719502806663513,Address=0.6709590554237366,address)=0.6692934632301331,(Differentiated=0.6681134700775146,Allocation=0.6673904061317444
UE)	IMS)=0.6599357724189758,SIP)=0.6539883017539978,UE),=0.6167494654655457,3540=0.6067032814025879,SCCP=0.6050431728363037,ISO)=0.6027746200561523,"RADIO=0.6025132536888123,PCS=0.5960680842399597,ISUP=0.59246426820755,(Base=0.5923848152160645
salivaires,	rénal,=0.8458935618400574,thyroïdien,=0.8345986604690552,endométrial,=0.8259642720222473,hépatiques,=0.8249897956848145,vulve,=0.8249480128288269,rein,=0.8054293394088745,gastriques,=0.8052270412445068,intestins,=0.7981961965560913,rénaux,=0.7956151366233826,rate,=0.7947669625282288
CH-C(CH3)3	(CH2)7=0.9227229356765747,R=443304-01-6=0.900652289390564,3/80=0.8987273573875427,RONNOR=0.8937221765518188,11/401=0.8928958177566528,N"-[1-(4-Amino-3-=0.8905354142189026,OMeOMeOMeOMe=0.8901642560958862,BnNH2=0.8899434804916382,CARBOMAT,=0.8871411681175232,NO:18),=0.8862078785896301
COPD	pulmonary=0.9462431073188782,disease),=0.9286789298057556,chronic=0.8446040749549866,Inflammatory=0.8368386030197144,bowel=0.829821765422821,Bowel=0.8193624019622803,emphysème=0.8153409957885742,disease)=0.7813597321510315,Irritable=0.7787601351737976,Mild=0.7758529186248779
prolifératifs,	20090520=0.8477329015731812,20041105=0.8438220620155334,20090430=0.8421236872673035,20090518=0.8399627804756165,20091020=0.8399538397789001,20091113=0.8392723798751831,20091214=0.8383049368858337,20040723=0.8370209336280823,20090331=0.8366429805755615,20040624=0.8365687727928162
B211	A211=0.8341640830039978,B2"=0.6207548975944519,YYYType=0.6024367809295654,BI,=0.5970403552055359,B4=0.5841678380966187,dix-neuvième=0.5814335942268372,C2v=0.569354772567749,Bl=0.566283106803894,B4,=0.5610853433609009,B2,=0.5562775731086731
carboxylméthylcellulose	PVDF-HFP=0.6732697486877441,ECTFE=0.6603794097900391,PEO,=0.6532878875732422,CMC=0.6520649790763855,(Fe304)=0.6499955058097839,whiskers=0.6493538618087769,Arkema=0.6472973227500916,PEO=0.6417020559310913,polyvinylidène)=0.6380652785301208,PVdF=0.6366590261459351
3033448	3036284=0.7175780534744263,3038601=0.6945557594299316,3038226=0.6697384715080261,3034675=0.6692718863487244,3044201=0.664162278175354,3033941=0.6612008213996887,2904248=0.6548789143562317,3040235=0.6515929698944092,3039434=0.650868833065033,3034666=0.6508290767669678
montée-descente	montée-=0.6152359843254089,vertebrale=0.5355545282363892,rotation),=0.5235844254493713,d'ascension=0.5010600686073303,complétion=0.4768029451370239,RPM=0.46319112181663513,d'automne,=0.46231403946876526,descente=0.46144887804985046,cernent=0.45812898874282837,trépan,=0.4495756924152374
desired	explicit=0.8537784218788147,Mozilla/4=0.6845410466194153,Recup=0.6774108409881592,(Synchronization=0.6768233776092529,StrData=0.6722245812416077,(nouvelles)=0.669510006904602,SSRC2=0.6678484678268433,Nard=0.6658673882484436,Idx=0.6655614376068115,Implicit=0.6637920141220093
d'Hydrogène	d'Hélium=0.7424455881118774,d'02=0.7032064199447632,d'oxygène)=0.7031072378158569,d'hélium=0.7008151412010193,d'oxygène=0.6952706575393677,d'Azote=0.6581971049308777,d'azote)=0.6548267006874084,He)=0.6470706462860107,Hydrogène=0.6466279029846191,chlore)=0.6461163759231567
MNOA	MNOB=0.6826698184013367,mandaté=0.6125087141990662,pseudonyme=0.6014130115509033,délégué=0.6000593900680542,Mess=0.5977293848991394,SSO=0.577438235282898,cnx=0.5768854022026062,télépaiement=0.5758370161056519,RND1=0.5739076733589172,auprès=0.5712229013442993
SYNC_MODE,	spw_route_table_tx,=0.95806884765625,FALSE,=0.9572890996932983,FALSE=0.9175105690956116,WRITE,=0.8429173231124878,},=0.6860857009887695,TRUE,=0.6791195869445801,{3,=0.6590739488601685,>==0.654583215713501,{0,=0.6513897180557251,{1,=0.6366584897041321
L'attache	L'agrafe=0.8356444239616394,L'anse=0.780237078666687,L'étrier=0.7595572471618652,L'armature=0.7442183494567871,L'entretoise=0.7303063869476318,L'arceau=0.7282216548919678,L'embase=0.7272595763206482,L'hameçon=0.7157024145126343,L'écarteur=0.7061362266540527,l'attache=0.7058581709861755
2-Propenamide,	benzamide;=0.8238780498504639,MEILLEURS=0.820224940776825,2,2-dimethyl-propionyloxymethyl=0.8125645518302917,[Expression=0.8116454482078552,(y3=0.810276985168457,9/18=0.8095886707305908,113-hydroxyéthylamino-4-trifluorométhy1-2-nitrobenzène=0.8082298040390015,9-hydroxynonyl=0.8067098259925842,Pluviomètre=0.8038363456726074,(2"-hydroxy)=0.8034098744392395
"coordonnée",	phénoménale=0.7330783605575562,"coordonnée"=0.6798449754714966,classe,=0.6401840448379517,inter-groupes=0.6148643493652344,classe;=0.612049400806427,intra-groupe=0.5964382886886597,poiesis,=0.5829329490661621,catégorie,=0.5736090540885925,praxis,=0.5708916783332825,composante,=0.5680347084999084
56,25	55,35=0.7931641340255737,21,40=0.7901374697685242,51,00=0.7828956842422485,19,50=0.7808251976966858,Velvet=0.7804381847381592,36,1=0.779870331287384,Triéthylcitrate=0.7793364524841309,17,40=0.7780107259750366,17,10=0.7776524424552917,14,90=0.7773799300193787
y7	y6=0.9563626646995544,y8=0.9476948976516724,monochargé=0.9169966578483582,y9=0.8963752388954163,y5=0.8946653604507446,VanC1=0.8618676066398621,VanB=0.8265706300735474,VanA=0.8114486932754517,y11=0.7909883260726929,dichargé=0.7848941087722778
N,N-	N-méthyl=0.8778133392333984,N,N'-=0.8431153893470764,N,N"-=0.8371685743331909,2,3-=0.833168089389801,2,5-=0.8209295272827148,tripropylamine,=0.8188326954841614,N-vinyl=0.8186334371566772,N-methyl=0.8057043552398682,(hydroxyméthyl)=0.8052846193313599,l'aniline,=0.802378237247467
8/36	8/60=0.975945234298706,8/64=0.975719690322876,9/445=0.9750152826309204,5/103=0.974698007106781,8/891=0.9739429950714111,19/073=0.9739097356796265,21/10=0.9736756086349487,12/58=0.9735985994338989,69/00=0.9732062220573425,12/56=0.9727237820625305
20060607	20061024=0.9956183433532715,20020118=0.9952691197395325,20060410=0.995140552520752,20061213=0.9951279163360596,20020122=0.9951044917106628,20061107=0.995033323764801,20060919=0.9950277805328369,20060301=0.9948889017105103,20021022=0.9948779940605164,20021125=0.9948416352272034
varroa	jacobsoni=0.8078137636184692,l'acarien=0.6990482807159424,aleyrodidés=0.6862280964851379,Sida=0.6701035499572754,pucerons,=0.6646682024002075,aleyrodidés,=0.6634512543678284,nématodes,=0.6613354682922363,lépidoptères,=0.6594452261924744,trématodes=0.6543235778808594,destructor,=0.6509195566177368
-C(X)R6;	C2-alcynylène;=0.8061324954032898,linoléoyl,=0.7737535834312439,ary1-(Ci-C6)alkyle=0.7717617154121399,-NR14R15,=0.7694205045700073,CONR5R=0.7680256962776184,"GANZPEARL®=0.7643542289733887,CH-CH3=0.7641003727912903,ALK3=0.7615720629692078,(CI-C4)alkoxycarbonyle=0.7615544199943542,(Cl-05)alkyle,=0.7605342268943787
CDR-L1,	CDR-H2=0.91379314661026,CDR-H1,=0.9119179844856262,CDR-L2=0.9008006453514099,CDR-L3,=0.8477360010147095,CDR-H3,=0.844653844833374,CDR-L3=0.8327776193618774,CDRs=0.7778666019439697,CDR-H3=0.735413670539856,CDR-L1=0.727623701095581,VL-CDR1,=0.7000930309295654
tH	(M+H+)+=0.8017346262931824,AcNH=0.7895327806472778,~H=0.7804737687110901,CH2CH=0.7775880098342896,RMN:=0.7741193175315857,DMSO-=0.7704578042030334,oN=0.769755482673645,H3CO=0.7691625952720642,iH=0.7664079070091248,quinazoline-2,4(1=0.7622455954551697
demi-dynode	dynode=0.5923045873641968,874-78=0.5374113917350769,B60371/FR=0.5362147688865662,2907663=0.5357925295829773,3029054=0.5336797833442688,2907606=0.5290107131004333,2_4=0.5282623171806335,2904771=0.5211951732635498,E1-X1-G1=0.5193964838981628,3031197=0.5191508531570435
2910586	B60365/FR=0.6490234136581421,2905412=0.6470199823379517,3025891=0.6423546671867371,2909074=0.6413712501525879,99553=0.6296411752700806,3021811=0.627472996711731,2909198=0.6271477341651917,2907984=0.6210353970527649,2905603=0.6186621785163879,2908626=0.6158381104469299
anonymement	Mess=0.6796597242355347,(acheteur)=0.6740902066230774,(client)=0.665449321269989,(USER=0.6574928164482117,(MNO)=0.6543610095977783,nominatif=0.6468498706817627,domiciliation=0.6422889232635498,invité,=0.6412909626960754,USER=0.6412806510925293,habilité,=0.6398978233337402
di-thioglycolate	2,5-dihydroxybenzoique,=0.9624825119972229,diammonium,=0.9288987517356873,mono-thioglycolate=0.8714818358421326,dl-cystéine,=0.8310371041297913,1"O-octanoyl-6-D-maltose,=0.8154107928276062,formo-sulfoxylate=0.8112916350364685,manoï,=0.8052505254745483,1"HEPES,=0.7956197261810303,piroctone,=0.7946324944496155,octopirox,=0.7876020669937134
Chimiques,	5BM-GX=0.8517575263977051,Spécialités=0.8186649084091187,di-yl=0.6538975238800049,bis(5=0.6151775121688843,ter-butyl-1,3=0.592306911945343,oficinalis=0.5836690664291382,benzoxazole)=0.5650516152381897,Unichema=0.5245330333709717,Empol=0.5085501074790955,matins=0.49820655584335327
recristalliser,	604B=0.5996055603027344,H,,,=0.5795605182647705,a-Fe2O3=0.5754570960998535,(BLi+1),=0.5724329352378845,antirayures,=0.569863498210907,L'encollage=0.5694741010665894,métalliser,=0.5639067888259888,h-l=0.5632238388061523,WLUF=0.5609529614448547,electron-beam=0.5584525465965271
UeitM/N	Vf2=0.61652672290802,-130=0.6163880228996277,10MPa,=0.5916266441345215,VMIN=0.5868814587593079,VpOL=0.5682926177978516,AUeit=0.5672119855880737,Vtp,=0.5619269609451294,Gmax,=0.5561662316322327,(strictement)=0.5546197295188904,VmaxZonel=0.5500208735466003
(Howitz	Sieves,=0.8645822405815125,Brahme=0.8595105409622192,Schulte,=0.8587996959686279,Keratinocytes",=0.8580133318901062,press;=0.8538859486579895,Bastin=0.8498216867446899,Horwitz,=0.8497763872146606,4,816,567=0.8485550284385681,1823,=0.8464362621307373,Holzinger=0.8462699055671692
dermatite,	urticaire,=0.8436663746833801,impétigo,=0.8382964730262756,spasmodique,=0.8134135603904724,anthrax,=0.8133316040039062,rhinite,=0.8110796213150024,arthrose,=0.8068480491638184,candidose,=0.8053329586982727,sinusites,=0.8033515810966492,pellagre=0.8031938076019287,rhumatismes,=0.8000571131706238
RCS,	RCS=0.7737256288528442,(eg=0.6070842742919922,Nrcs=0.5889533162117004,IMMP=0.5782511830329895,NPK=0.5605175495147705,MAP,=0.5588150024414062,rMS=0.5522761344909668,doses-hectare=0.5516090393066406,NNI=0.5496332049369812,NIF=0.5389641523361206
condi	condi-=0.6832752227783203,d'instruc-=0.5564607977867126,d'informa=0.5548167824745178,modifica-=0.5484305620193481,(Tu),=0.539728581905365,informa-=0.5368433594703674,d'informa-=0.532262921333313,situa-=0.5294652581214905,Dauto=0.5287063121795654,1800C=0.5278018712997437
LEVIER	MELANGER=0.9163321256637573,BOUGIE=0.9132949113845825,LIEES=0.9127926826477051,PISTON=0.9115396738052368,ACCROCHAGE=0.9067768454551697,SERRURE=0.902233898639679,BOBINAGE=0.9010763764381409,MULTIPLES,=0.8989670872688293,CHAUSSANT=0.8986611366271973,PATINS=0.8983977437019348
polylysines	dendrimères=0.7675445675849915,cyclodextrines=0.7524175643920898,polyaminoacides=0.7486587762832642,polyétheramines=0.7403838634490967,bis-urées=0.7160972356796265,glycomimétiques=0.7109133005142212,polyamidoamines=0.7097762227058411,hydrophobisées=0.7080572843551636,nitrones=0.7044116258621216,polyélectrolytes=0.6974613070487976
Céréale	2565=0.762594997882843,2670=0.7623988389968872,écartype=0.7585780024528503,1897=0.757508397102356,6973=0.755760133266449,2444=0.7539724111557007,0,704=0.751977801322937,1469=0.7508317232131958,(extrait)=0.750752866268158,2447=0.7503219842910767
R2-COOH	Ra-COOH=0.8496523499488831,Ra"-COOH=0.8411806225776672,R2-000H=0.8385282754898071,Ra-000H=0.818577229976654,Rg-COOH=0.8150650858879089,R2-0O0H=0.7918075323104858,Ra"-000H=0.7599004507064819,R9-COOH=0.7592287063598633,RaCOOH,=0.7528546452522278,Ra"-=0.745653510093689
hydroxyalkylurée	HNR1R2,=0.6679204106330872,arylcyclohexylamine=0.6508902907371521,fluorooléfine=0.6354328989982605,I-b=0.6320054531097412,d'oxydation;=0.6224300861358643,formue=0.6189530491828918,a-dialdéhyde=0.6163793802261353,-CH2-CH2-CH2OH=0.6156727075576782,Mg3Si4O10(OH)2=0.6112436056137085,(XXXIIIa)=0.6024644374847412
antimoine,	arsenic,=0.85853511095047,lanthane),=0.8083323836326599,MnO,=0.8052850365638733,indium,=0.8049658536911011,lutétium=0.8005322813987732,MoO3,=0.7976309061050415,iridium,=0.7965180277824402,In203,=0.7959299683570862,Yb203,=0.7948886156082153,d'ytterbium,=0.7927493453025818
proximalement	distalement=0.7615070343017578,obliquement=0.586374819278717,l'endoprothèse=0.5558239221572876,latéralement=0.5524969100952148,pubien=0.5473811626434326,l'incision=0.5409280061721802,rétroperçage=0.5363804697990417,l'alésoir=0.5360952615737915,proximal=0.5248751044273376,longitudinalement=0.5235532522201538
rabatte	rabattent=0.8920553922653198,coince=0.8818172812461853,coincent=0.8778931498527527,désengagent=0.8739667534828186,rétractent=0.8706021904945374,déloge=0.8683605790138245,désolidarisent=0.8670886158943176,referme,=0.8661393523216248,replient=0.8652248382568359,désengage=0.864107608795166
ARA,	DELTA30=0.7179065942764282,TAA,=0.601333737373352,1/90=0.5937923192977905,3608=0.5833878517150879,DeltaH=0.5776752829551697,Dist-r=0.5757232308387756,Q,V,R,I)=0.5693588852882385,semi-proximité=0.5683804750442505,"AT=0.5640885829925537,VAPP=0.563702404499054
ampérage	ampérage,=0.6961286664009094,230V,=0.6650547385215759,voltage=0.6599535346031189,ampères=0.6543132662773132,mA=0.6260929703712463,ampère=0.621397852897644,milliampères=0.6121910810470581,ampères,=0.6046755909919739,Ampères=0.6037589907646179,kA=0.6001521348953247
mutuelle)	d'effacements,=0.49841147661209106,commutent,=0.4826456308364868,Vcontroi=0.47630566358566284,auto-organisatrice=0.465440034866333,SNM=0.4605621099472046,A/C=0.45838847756385803,SDA,=0.45716315507888794,hors-bande=0.4560585916042328,ACO,=0.45491448044776917,radiofréquence)=0.4538361430168152
codée;	lourde:=0.5696976184844971,À/15=0.5626673698425293,(E22),=0.5444079041481018,l'alexa=0.5400645136833191,I-II,=0.5359811782836914,(CDs)=0.5331781506538391,B11094=0.5215309262275696,3024784=0.5196777582168579,NcMIC3,=0.509842038154602,acquis;=0.5091293454170227
non-tissé)	tissé)=0.5837687849998474,coton)=0.5713321566581726,mal)=0.5521184206008911,Lycra=0.5368934273719788,directement)=0.53643399477005,PVC)=0.535247266292572,liner=0.5322747230529785,coton=0.5304468870162964,polyamide)=0.5294314622879028,anti-lacération=0.5254098176956177
8,50	8,63=0.9558126330375671,8,94=0.9529159069061279,9,09=0.9504305124282837,8,22=0.9498796463012695,4,92=0.9497226476669312,6,07=0.9488673806190491,4,09=0.9485355019569397,5,51=0.9483003616333008,8,88=0.9480956196784973,5,95=0.9471461176872253
2962986	P10-3475-FR=0.6259058713912964,DD13736ST=0.5966425538063049,SB_03-FR1=0.5955475568771362,DD15687ST=0.5937522649765015,B9951=0.5913742780685425,10-GR1-1211FRO1=0.5904547572135925,B11355=0.5858858227729797,09-RO-372=0.5858831405639648,P10-2337-FR=0.5801550149917603,B10612=0.5741258263587952
électrode-membrane-	membrane/=0.7032591104507446,membrane-=0.6767173409461975,platinée=0.5770034790039062,d'électrolyse,=0.563382625579834,acide-plomb=0.5611059665679932,accélératrice=0.5441871881484985,interconnectrice=0.5343804955482483,(AME)=0.5249047875404358,d'anodes=0.5138559937477112,(cathode=0.5118170380592346
3039419	B14153=0.7625023126602173,DD16193=0.7525062561035156,3037827=0.7386054396629333,3034534=0.7241038084030151,3034188=0.7167242765426636,P10-3550_FR=0.7088671922683716,Coud_Jab4-FR3=0.7083394527435303,B14237=0.7062171101570129,2903404=0.7061233520507812,2942683=0.7053471207618713
semelle-	lunetterie=0.5037095546722412,d'épuisette=0.4658663272857666,CHAUFFE=0.44736024737358093,emboîture,=0.4444456994533539,ELECTROCHROME=0.44096076488494873,MANETTE=0.4361221492290497,RECHARGEABLE=0.43568161129951477,palettisée=0.4324043393135071,RECIPIENT=0.4320748448371887,CDRM2=0.42966604232788086
-CH(NR,R2)-,	-C(=CH=0.9386367797851562,R")-=0.8996026515960693,-CHR"-,=0.8940204977989197,-CH(R)-=0.8336239457130432,-CH-CH3-CH2-=0.8310197591781616,-NR21-,=0.7938612699508667,(CI-C6)alkoxy,=0.7934170961380005,-CH(NR1R2)-,=0.7928522825241089,-C4H9,=0.7903318405151367,-C(=CHR")-,=0.7792048454284668
poudres:	farines,=0.5472027063369751,Chambres=0.5434021353721619,cakes=0.5432361364364624,paner=0.5428650975227356,astéracées=0.5398896932601929,bonbons,=0.5266790390014648,majeures:=0.5264724493026733,injections,=0.521195113658905,religieuses=0.5140537023544312,Myricacées=0.5080783367156982
3035555	Dimethylconol,=0.5509528517723083,3033849=0.5391070246696472,B45=0.5373249053955078,428T,=0.5328078269958496,Pimenta=0.5317279100418091,00110001=0.5282770991325378,45G=0.5266303420066833,423Y,=0.5238265991210938,sibirica,=0.522993266582489,Cannabis=0.522445023059845
peptidylprolyl	Insights=0.9068651795387268,Schulte,=0.8969306349754333,0]heptane-2-carboxylic=0.8899711966514587,parapertussis]=0.8888585567474365,unnamed=0.8861857652664185,allergy=0.8840802311897278,Karl-Georg=0.8827776312828064,[Mesorhizobium=0.8821957111358643,loti]=0.8810954689979553,Carrot=0.8810487389564514
MPL,	centralisation,=0.5452990531921387,médiation=0.48653826117515564,GMMsw=0.4807264506816864,d'usager,=0.4805018901824951,distante,=0.4777491092681885,TL3,=0.47029826045036316,mobile(s),=0.4671679139137268,IU=0.46599623560905457,communication;=0.4628014862537384,ANDSF,=0.4626745581626892
B11662	12-GR1-0091FR01=0.888874888420105,B11413=0.8174907565116882,B11376=0.8000849485397339,11-GR1C0-0688FR01=0.7965918779373169,12-GR1-0087FR01=0.794916570186615,B11912=0.7920885682106018,B11391=0.7916433811187744,B10920=0.789899468421936,09:09=0.7884143590927124,12-GR4-0179FR01=0.7868998646736145
/Ar	175:=0.7453669905662537,ylmethyl)-1H-indazole-5-=0.7423157095909119,185-187=0.7409117221832275,COOtBu=0.7404124736785889,168:=0.7403329610824585,178:=0.7370730638504028,SPTE=0.7344526648521423,172-173=0.733954906463623,(V-3)=0.7329330444335938,NaNOZ/HCI=0.7318412065505981
CIPC	limonène=0.8018572330474854,safran=0.7165945768356323,herbicide=0.7148602604866028,fongicide=0.7035141587257385,fertilisante=0.6999175548553467,phytopharmaceutique=0.6932896375656128,d'eugénol=0.6901300549507141,sulfonylurée=0.6864282488822937,DHA=0.6794828772544861,fipronil=0.6730936169624329
Collagène	procollagène=0.7944903373718262,Immunomarquage=0.7898635864257812,Fibroblastes=0.7891082763671875,Laminine=0.7872557640075684,G3PDH=0.7821463942527771,Kératinocytes=0.7809321880340576,Normaux=0.7807844281196594,TGK=0.7763597965240479,pro-collagène=0.772840678691864,(Rockland,=0.7676408290863037
cavitation,	cavitation=0.768241822719574,vibratoire,=0.6107426881790161,turbulence,=0.6059174537658691,turbulence=0.5992661118507385,brutale=0.5866339206695557,turbulences,=0.5857948660850525,instationnaire=0.5802685618400574,brusque,=0.5796550512313843,turbulent,=0.5787675380706787,perturbation=0.5753464102745056
per-mettant	permet-tant=0.8599660396575928,perrnettant=0.8050649166107178,(afin=0.798406183719635,permettant=0.7926400303840637,afm=0.7569131255149841,qu"afin=0.7462946772575378,L'impossibilité=0.7422787547111511,perrnet=0.7282774448394775,permettant,=0.7261441349983215,tentant=0.7246614098548889
renforce	préserve=0.8886910080909729,améliore=0.8876180648803711,accroît=0.8672166466712952,accroit=0.8611059188842773,accentue=0.859885036945343,favorise=0.8500487804412842,assurera=0.8021477460861206,altère=0.8008291125297546,compromet=0.7978286147117615,nuirait=0.7959417700767517
L'hypersécrétion	hyperandrogénie=0.7381723523139954,pemphigus,=0.6872419118881226,pellagre=0.6870008707046509,androgénétique=0.6836170554161072,bronchoconstriction=0.6821454167366028,hyperkératinisation=0.680387556552887,l'hyperproduction=0.6794405579566956,érythropoïétique)=0.6787543892860413,bulleuses,=0.6758257746696472,séborrhée,=0.6757728457450867
AD/AF	DÉPOSE=0.7198427319526672,DEPOSE_RG/AG=0.7191818356513977,_TEXTE=0.7018095850944519,CUCB=0.6805106401443481,SMOUS1-FR-1=0.6804309487342834,SO/AG=0.6771757006645203,SO/ML=0.671890914440155,THIER5-FR-2=0.6606906056404114,HMY-FR-7=0.6555097103118896,DD16033=0.6543146967887878
t24,	t16,=0.7534741163253784,t17,=0.7309927344322205,t14,=0.7292986512184143,t22,=0.7219653725624084,t8,=0.7166666388511658,t10,=0.7144504189491272,t12,=0.712559163570404,t3',=0.7069584727287292,t19,=0.705233633518219,to+=0.6935303211212158
10167	10175=0.5125283598899841,refermable=0.512010395526886,obturable=0.5043122172355652,fermable=0.50411057472229,OUV=0.4966121315956116,refermée=0.49303820729255676,obturée,=0.491202175617218,obstrué=0.4851466417312622,obstruée=0.47737568616867065,délogée=0.4578586518764496
2906938	2822599=0.6280179619789124,2904880=0.6085026860237122,2904177=0.6023474931716919,3029042=0.599879264831543,2904481=0.5935762524604797,2910749=0.579517126083374,2907617=0.5742505788803101,2903900=0.5691195726394653,2909885=0.5686570405960083,2905526=0.5657945275306702
DGS	MIL-88Bnano=0.6269355416297913,Mg2Ni=0.6155755519866943,Int-48=0.6147347092628479,2-isopropoxy-éthyl=0.6053164601325989,SiCBN=0.6047970056533813,toluène-4-sulfonate=0.5994313955307007,5-(1,2-dithiolan-3-yl)-N-[3-(triméthylsilyl)propyl]pentanamide=0.596566379070282,1-(3-Formyl-phényl)-=0.5945924520492554,4]heptane-5,7-dione,=0.5936923623085022,N-cyclohexylaminométhyl=0.5931310057640076
l'hexacyanoferrate	l'alcoxyde=0.7329694628715515,d'hexacyanoferrate=0.7327291965484619,l'acétylacétonate=0.7099457383155823,polyaniline=0.7027198672294617,thallium,=0.7016168236732483,d'alcoxyde=0.7011204361915588,(oxynitrure=0.6948103904724121,ferrocyanure=0.6933521032333374,perchlorure=0.692615270614624,vanadate=0.685745358467102
keV	keV,=0.9386622309684753,KeV=0.9114041328430176,MeV=0.8943092226982117,KeV,=0.8679752945899963,keV)=0.8520128130912781,MeV,=0.845497190952301,at/cm2=0.8368065357208252,eV,=0.8195672035217285,eV=0.8097492456436157,MeV)=0.8095388412475586
spiromètre	pneumotachographe=0.6421213150024414,oxymètre=0.6168517470359802,manomètre=0.5973921418190002,pressostat=0.5902093648910522,cardiofréquencemètre,=0.5640920996665955,respirateur=0.5433528423309326,inclinomètre=0.5396546125411987,perméamètre=0.537121057510376,actimétrique=0.5249441266059875,sphygmomanomètre=0.5244139432907104
